loan_id,amount,tenure,status,start_date,dpd,person_id,name,gender,address,pan,dob
LN16889,427709,24,active,2021-04-11,11,P000226,SmYtdZuO,F,"""hbCAK City""",ARHFK4554I,09-08-1985
LN93712,326864,24,default,2020-01-02,80,P000227,tFQVVvvn,F,"""UEWBz City""",QNFKV6035B,04-10-1973
LN93612,13352,36,active,2023-11-24,2,P000228,YvdjdEJl,M,"""IqHmT City""",DIBLZ5834J,25-11-2000
LN94293,309248,6,closed,2021-11-21,47,P000229,LBoCUZyo,F,"""fHIno City""",GYJLK5644S,01-04-1986
LN71669,144905,36,default,2023-04-03,68,P000230,PZpAcbWF,M,"""HzQlT City""",HDHDI6275L,22-07-1982
LN64638,142269,24,default,2023-07-07,62,P000231,IyfgpZvN,F,"""ewCgR City""",ABEYE1310F,25-09-1996
LN66077,236797,24,closed,2023-06-08,15,P000232,KXwyfBiM,F,"""AtMjE City""",ZRQNQ9986Q,26-07-1987
LN72633,240945,36,active,2023-03-26,18,P000233,gMsdFgEV,F,"""fuwts City""",CSPOC1406N,18-03-1996
LN95753,285786,24,default,2020-04-14,74,P000234,iPTTHVPX,M,"""GsPBy City""",CMSPA2972T,27-11-2003
LN24536,439235,12,default,2024-08-05,26,P000235,mjcaorOs,M,"""gaewt City""",OLHYM5028O,27-09-1987
LN24265,189759,36,default,2020-11-17,21,P000236,fZWwRpIP,M,"""qbpzu City""",NUCLH4866M,17-04-1993
LN95341,86879,12,closed,2023-07-03,42,P000237,fBtyRAQY,M,"""owAPF City""",HIKPR4742E,13-10-1989
LN47716,123147,36,closed,2024-02-26,8,P000238,yuxIrsFi,F,"""nrLSw City""",AHHXR2041Q,03-06-1976
LN90168,461310,6,active,2023-03-04,10,P000239,klKXlUcv,M,"""DTrOg City""",EKVFL5488Z,07-07-1970
LN80473,79605,36,active,2021-11-11,51,P000240,HlCNPXrK,F,"""eZteN City""",HMBJT4566V,05-03-2001
LN98560,438265,24,default,2021-05-02,10,P000241,srWDmgYg,M,"""HAGTL City""",UGWYX9269L,04-12-1972
LN61859,81434,36,closed,2020-03-02,51,P000242,ZdDlumfI,M,"""xaBFv City""",FTGAB1245C,07-12-1982
LN23399,357967,36,default,2023-12-23,71,P000243,JRqvVAuJ,F,"""xOxLs City""",HCRRY2528J,26-01-1990
LN51625,77936,12,closed,2024-07-16,34,P000244,wLomdJfj,F,"""MacXj City""",LXILH9735Q,25-06-1987
LN51896,74180,36,closed,2023-04-26,78,P000245,iErwWfeL,F,"""AtmTs City""",ILFXK9077X,28-03-1986
LN16925,412653,36,closed,2022-05-25,47,P000246,LeGPhsha,M,"""XqxlL City""",CAHLB8878D,22-07-1994
LN95745,359927,6,active,2024-03-05,43,P000247,tMusvoph,F,"""aMzYX City""",DXGDS9668J,08-04-1987
LN66521,484909,6,closed,2022-07-01,28,P000248,MFAVSypI,M,"""ikGFg City""",BFKTK8014Y,24-09-1977
LN48504,37902,36,active,2021-07-10,28,P000249,IocYiJnC,F,"""iVLqo City""",BHXRV8462E,02-05-1996
LN51538,18626,6,closed,2024-04-06,77,P000250,ZcVsItjS,M,"""nEVHR City""",GHJFP6040H,02-08-1975
LN30750,490572,6,closed,2023-03-08,21,P000251,VYOLJuVq,F,"""AAGmp City""",JYZTI3684V,13-08-1973
LN43048,268902,6,default,2021-07-03,82,P000252,PdiVraqI,M,"""kXsvg City""",MYQMB6922H,20-02-1984
LN76200,386205,36,default,2024-10-12,28,P000253,xHTyjafv,M,"""drlxP City""",ULYEL8860E,25-10-1999
LN27300,468828,24,closed,2024-07-28,40,P000254,NUGSHZKO,F,"""JxjYp City""",LGEKV7707H,06-03-1996
LN65281,351419,36,closed,2021-09-24,42,P000255,JwzSIueC,M,"""sPwES City""",TMKCR7405Z,22-10-1987
LN66515,228547,24,default,2020-01-02,18,P000256,PuhRZLSF,F,"""WkTez City""",PZNKP7062K,03-04-2002
LN46608,457276,36,active,2021-05-07,55,P000257,rDoMPrqd,F,"""ZQZdQ City""",SOVRW1418K,17-04-1985
LN52371,424191,36,closed,2023-07-27,87,P000258,oxmDLUpR,F,"""tfajj City""",WAULO5548F,16-12-1986
LN42523,292620,24,active,2023-12-13,3,P000259,UXOxiGhE,F,"""YvMbx City""",TANAL6890P,03-03-1981
LN97131,425642,36,closed,2021-02-27,66,P000260,NIWzJLhn,M,"""ygPaj City""",UGABX1749Y,10-10-1979
LN70855,445421,36,closed,2023-02-14,14,P000261,TGwHmFeJ,F,"""McRzM City""",HANEM6400Y,22-06-1994
LN42816,468226,6,active,2020-01-20,76,P000262,TZljnlQn,M,"""beUYS City""",XYJVO7155L,04-12-1990
LN22652,226318,6,active,2024-02-13,85,P000263,NMvfubMB,M,"""Gulib City""",ODCJZ1804O,01-01-1984
LN12818,324916,36,closed,2023-01-23,50,P000264,SPVEMASb,F,"""sBuno City""",PXFFY7395W,20-02-1987
LN49335,154093,36,closed,2021-03-11,49,P000265,mioJaWfm,M,"""EmvUi City""",DFGZZ4288D,20-11-1979
LN88583,149812,24,default,2020-04-16,16,P000266,FZgYvONz,F,"""DLohD City""",MXEIV7206O,24-06-1986
LN36890,430199,36,closed,2022-12-15,9,P000267,BvlQwyYJ,M,"""TJzBW City""",MZBSF7839T,28-06-1970
LN53675,55575,6,closed,2022-05-21,36,P000268,JmCoiDYK,F,"""ienNg City""",KFMSK9342X,23-09-1973
LN86460,430166,6,active,2022-03-09,10,P000269,ENtVxlcT,M,"""zmYov City""",PVCYQ7103V,08-02-1971
LN62331,461582,24,closed,2021-11-08,31,P000270,aaQGyRNI,F,"""RileN City""",IJYNB3738U,16-08-1988
LN79465,416429,24,active,2022-02-07,13,P000271,KcoEzBlW,M,"""xobFj City""",CXQQO3352J,15-07-1980
LN34986,305378,12,closed,2023-05-20,4,P000272,OTdWwugC,F,"""hmaoL City""",YRUQO6593J,03-02-2001
LN99961,459360,24,active,2024-08-16,64,P000273,mjHyQLYa,F,"""oAYmp City""",UCNFX2233L,11-04-1990
LN24760,213925,36,default,2021-03-01,31,P000274,oNsRqNoq,M,"""PYKOL City""",ATBCG3965W,18-02-1978
LN25635,434525,24,closed,2024-07-19,20,P000275,psMqMDwK,M,"""hYjir City""",ARPJN3341F,14-10-1995
LN33518,205831,24,active,2021-07-09,15,P000276,JLwmOqWi,F,"""gxBOp City""",TOSCC8866M,09-04-1977
LN90820,302200,36,default,2024-09-10,85,P000277,HROGvljV,F,"""JvLdp City""",KYUZG1169U,23-08-1999
LN48525,106761,6,closed,2023-06-16,26,P000278,eEbNHyRW,F,"""lfrdA City""",OIYKQ3392G,27-04-1989
LN15995,367374,24,active,2022-07-24,7,P000279,DOcgYzhT,F,"""llcaC City""",BKYIC3315O,01-07-2004
LN37752,108898,24,default,2022-08-24,49,P000280,GBapOFdB,F,"""yuXDl City""",WEJFQ6998Z,27-06-1989
LN57540,407777,36,default,2024-03-24,10,P000281,fLdZQkpk,F,"""bJLXv City""",IDEZV3147M,26-01-1986
LN32842,29310,36,active,2020-02-08,87,P000282,mIEKsvOO,M,"""xKXDS City""",GAZZM6958T,09-11-1993
LN53743,467267,24,active,2021-09-25,21,P000283,oxoOdZFQ,M,"""wkNyI City""",HXAGJ1418P,07-10-1998
LN28989,483277,6,closed,2020-07-07,62,P000284,NnwKuxfO,M,"""oaLAB City""",TGRTS2402U,21-09-1989
LN52333,307903,24,closed,2022-06-27,43,P000285,vFZWCUAw,F,"""qwZyi City""",AYPOE3179P,23-01-1979
LN11876,193260,24,active,2022-07-20,22,P000286,FIARIlLP,M,"""yWWpQ City""",VOOTK6519S,03-02-1994
LN19533,466348,36,default,2021-10-28,58,P000287,vLyPpyEI,M,"""ZMnOI City""",UAJTV2911T,19-08-1993
LN48989,365878,12,closed,2021-01-24,24,P000288,bZskRFbD,M,"""JzGel City""",CMGLN9621N,24-05-1976
LN67281,18569,24,default,2024-03-01,78,P000289,hnlZJsVA,M,"""uszkf City""",GGVPG4345C,08-12-2004
LN17270,100695,24,active,2021-10-01,2,P000290,xGiwJFRX,F,"""rKZkT City""",JFDMI1436L,25-07-2003
LN49826,387093,24,active,2023-12-08,27,P000291,BSrMqnsp,F,"""xhDSW City""",IXHMW5288Y,14-06-1984
LN29632,106959,6,default,2024-03-07,39,P000292,ONRapANc,M,"""zGMep City""",KVCXC2287T,28-11-1989
LN25745,119955,12,default,2024-08-22,47,P000293,vYaWjvNw,F,"""oXvLR City""",AFXKT4991Z,22-03-1998
LN78758,457240,12,default,2023-02-28,7,P000294,FrZksNvn,F,"""QpvfP City""",RENIH4629T,19-03-1998
LN44938,326888,6,active,2020-02-07,20,P000295,iPVHsXAV,F,"""mmRaN City""",EJZIS7270O,09-10-2004
LN33055,302565,12,active,2020-06-21,49,P000296,AxawOqwd,F,"""NSAEu City""",LBYUF3948I,12-02-2004
LN89255,303006,24,closed,2024-04-04,4,P000297,bFNSQjPK,F,"""QEjvI City""",CKDEX9022K,22-10-1993
LN60328,325216,12,default,2023-10-27,87,P000298,RrmsmgOc,F,"""JUVTg City""",OPDXW4503U,01-04-1998
LN48090,210245,24,active,2020-11-03,41,P000299,cLJVAyFa,M,"""TKDJj City""",QBFDR6442C,09-06-1996
LN12127,78234,6,default,2020-12-09,81,P000300,HNMOKEjt,M,"""DiJKi City""",SKRNI5829G,19-01-1991
LN74751,369432,36,default,2022-09-26,49,P000301,tgYxAtYC,M,"""uFZUk City""",IXHIZ2333A,22-09-1990
LN74747,199976,36,closed,2024-10-14,63,P000302,BwZOrnaI,F,"""ejkma City""",XGKTO7508P,07-09-1986
LN65454,374364,24,default,2023-04-16,48,P000303,koHoKyUG,F,"""ISPpJ City""",AHUNW2055B,11-08-1990
LN81680,159549,36,active,2023-08-15,43,P000304,owUWoESo,F,"""glbSl City""",RYFDI2167P,18-03-1991
LN56372,304378,6,default,2020-05-01,76,P000305,aGbpZycx,M,"""oyAxx City""",KCLGF2883H,15-01-1999
LN57018,413735,36,default,2024-01-12,18,P000306,siqFnnhV,F,"""XhXjK City""",LRBJB5966F,04-12-1994
LN32565,384363,6,closed,2020-12-24,64,P000307,lcREtoLK,F,"""tdfyA City""",HRNWK8477P,18-10-2003
LN46843,404616,6,default,2024-06-11,80,P000308,iLIPluul,F,"""uFsWj City""",DOIEQ6805T,14-12-1988
LN15092,51025,6,default,2023-02-20,85,P000309,ajBSDtiq,M,"""veseh City""",AVIDV6549A,20-11-2000
LN53193,138654,24,default,2021-09-17,15,P000310,LoKjbIht,M,"""jZozR City""",HDSWR5660M,11-08-1981
LN88205,355577,24,default,2024-10-06,13,P000311,xslElxlu,M,"""RKWVD City""",FIQUG9764T,18-12-1993
LN63073,469143,6,active,2020-09-21,51,P000312,wYPTDLCK,M,"""wlJCU City""",PGDCS9164M,07-05-1972
LN90579,383855,36,default,2024-01-08,56,P000313,RFuFksZS,M,"""wtmFf City""",YDHTA8747J,06-09-1971
LN40831,301638,24,active,2024-05-10,57,P000314,IRJVjlZq,M,"""ZAimL City""",PDULO5567G,01-05-1974
LN20912,57252,24,default,2021-12-18,55,P000315,jFIwObFZ,M,"""gVbsf City""",OCNKX8291E,11-02-1982
LN10836,471203,6,default,2020-01-02,40,P000316,drtHjVkz,F,"""jYFlN City""",CLWRM9419E,25-11-1994
LN51350,44916,6,active,2022-08-21,14,P000317,JUXtEEED,M,"""CBEHR City""",GHRVV5721Q,09-10-1978
LN82719,410091,36,closed,2021-03-08,61,P000318,uTtmvJZq,F,"""YGncm City""",UYHSC6694C,08-08-1990
LN19399,353654,6,closed,2023-11-16,76,P000319,xtuCLBNX,M,"""ZYImS City""",UFWZT8721X,07-02-1991
LN67434,271258,36,active,2022-07-25,11,P000320,lQvOSvER,M,"""OKWVC City""",ZEGHT5386Y,20-07-1987
LN63714,168564,36,closed,2023-03-12,54,P000321,bwcQtbdF,M,"""DCHie City""",IHMDW2798A,28-12-1990
LN36200,382438,24,active,2020-11-09,62,P000322,KAokPRxa,F,"""PEcAd City""",BEZLQ6378Z,06-09-1995
LN51386,275503,12,active,2023-12-18,22,P000323,ZGmHhcst,F,"""QkxGz City""",WNVBK1725K,14-06-2004
LN85414,369939,12,closed,2024-05-27,87,P000324,DMzIbNob,F,"""cwWbJ City""",XXFVC2571Y,03-01-1974
LN49700,318639,36,default,2023-03-13,65,P000325,nPRXFOPH,M,"""zytTH City""",XXIGS5214F,03-10-1986
LN64571,283520,24,active,2023-10-23,36,P000326,ClYlqTBt,F,"""bAXXt City""",YPJFQ2261V,10-01-1982
LN11339,413667,36,default,2022-06-15,28,P000327,xxtVSNvF,F,"""jwnVI City""",ZMYWL4772X,27-10-1984
LN28863,124395,24,default,2022-04-04,18,P000328,hBTUjeQe,F,"""wiaUu City""",HQHMM5589Q,24-06-1997
LN26664,397296,24,closed,2023-11-13,47,P000329,cEtjReel,M,"""XNFay City""",KPINX5402G,06-11-1972
LN34323,473816,6,active,2023-08-01,32,P000330,VSceIrOB,F,"""kEWGv City""",SXRPG9541U,26-11-1991
LN67224,318183,6,default,2023-03-09,42,P000331,KjOGtMMV,F,"""ePHhn City""",RDFZM8216J,19-01-1998
LN19963,499289,24,closed,2022-05-27,42,P000332,eiPAmDAw,F,"""TqWMF City""",MESTP6102X,26-09-1985
LN40363,456384,12,default,2020-05-15,36,P000333,YZoNrxZi,M,"""OOVOy City""",TCYXF7462T,05-09-2005
LN82658,239640,36,active,2024-01-24,12,P000334,aUAgqlqE,F,"""XdBcj City""",FEOFE5032Z,12-06-1979
LN90352,434607,6,default,2021-11-17,88,P000335,kMXxrPaJ,F,"""GoWHr City""",QOFRX8571H,11-05-2002
LN25576,423467,36,closed,2022-12-26,34,P000336,IWNrWzRP,M,"""cthwi City""",VAZJK5148E,08-12-1976
LN20586,163674,24,closed,2021-02-27,61,P000337,jKFpHulZ,M,"""mKdxT City""",WNHQK3069D,28-07-1993
LN53329,45806,12,default,2024-09-26,59,P000338,JqnYqRYj,M,"""eHSuQ City""",SVWWN4659N,18-02-2000
LN23944,106194,12,closed,2021-09-06,11,P000339,inGfeycH,M,"""YuxZs City""",AJFES9833Q,24-12-1977
LN51574,432229,12,closed,2023-06-23,76,P000340,WydakTIJ,F,"""IWcIz City""",ZONNG1115X,02-11-1977
LN10135,347299,24,default,2020-02-12,48,P000341,hBhVLzaG,F,"""qtUei City""",YIQSP3068V,22-10-1974
LN19013,481900,36,active,2020-04-11,14,P000342,eiwYqDzb,F,"""XiJuy City""",VXHLN6541Z,01-12-1973
LN90565,265600,6,active,2022-11-03,2,P000343,qqOZyiaT,F,"""GWwll City""",ZNHKO7949Q,07-12-1986
LN47527,127406,24,closed,2023-09-06,27,P000344,HXAoYCOG,M,"""afHvx City""",TACDM1047V,24-11-1993
LN32724,461902,36,closed,2023-09-23,71,P000345,MUXsUWYT,M,"""uncyQ City""",WATPB1128V,01-08-1983
LN39651,263124,36,default,2022-04-23,25,P000346,JCWhvHLL,F,"""dHrQO City""",PTCTZ8210V,21-10-1994
LN15551,87566,12,default,2022-07-08,49,P000347,dLYdQzAy,F,"""bQlXo City""",KPBPR2730O,28-09-1989
LN85454,407952,6,closed,2023-05-20,27,P000348,HvsritDg,F,"""qiARx City""",AFRZX2693G,11-04-2000
LN10076,436115,36,closed,2023-11-09,57,P000349,NQuiKpGU,M,"""rJuOt City""",QCETC5495C,21-12-1978
LN29969,401536,36,default,2020-04-18,23,P000350,RfmQOpfj,F,"""kUvje City""",DQLOU5869C,07-06-2004
LN67125,150419,24,active,2024-12-14,28,P000351,dFnLshXE,F,"""DevkJ City""",YEMMJ8515R,15-11-2004
LN28615,344674,36,active,2024-12-01,69,P000352,eVcrAriX,F,"""xdCRz City""",EVPXM3037I,04-01-2003
LN84485,444931,12,active,2021-02-01,39,P000353,zfLeMLhi,M,"""wOOPd City""",XKSPN7538E,16-10-1974
LN50269,171350,12,closed,2020-03-27,21,P000354,grxMxtrB,F,"""ZPQyF City""",BDXOQ1343R,14-08-2004
LN52456,449999,36,closed,2021-04-25,41,P000355,PSDhQySB,M,"""HbIZt City""",RJMZW2956D,14-11-1997
LN76939,468658,24,active,2023-11-16,17,P000356,gykBHnkN,F,"""XroTD City""",FPZES5559E,08-01-1990
LN89509,179930,24,closed,2023-10-13,70,P000357,HxGsJlIW,M,"""kZXys City""",ELNFK2509D,25-03-1984
LN86765,411871,24,closed,2024-03-13,3,P000358,UUGmJpHW,M,"""BbLZE City""",QLDZS4509R,14-02-2002
LN40758,149286,6,closed,2020-04-22,75,P000359,voFWSYoT,M,"""rKixc City""",SIXMK7070O,28-02-1988
LN17360,16713,12,default,2021-08-16,69,P000360,LkFwocWC,M,"""jnbjf City""",ZRREL4038D,24-05-1990
LN39727,433174,36,closed,2021-10-11,30,P000361,mLwJVupN,M,"""AjOVe City""",HPAAT9004K,06-04-1989
LN25196,177866,36,closed,2024-05-08,75,P000362,whwZXcXR,M,"""nhbWR City""",AQQCP9033R,25-03-1987
LN95923,395698,12,closed,2021-03-12,47,P000363,tyGNOHkU,F,"""FsUgK City""",XWAJT9475F,22-10-2001
LN25088,167460,24,closed,2021-05-26,88,P000364,ZXbKNUmS,M,"""LsjAN City""",VYPJY4804Z,15-02-2001
LN71245,459072,36,active,2021-04-18,27,P000365,LXDXjMcR,M,"""cwiaZ City""",BPRXK7744O,09-10-1973
LN19828,137108,24,default,2024-01-23,74,P000366,iLGSKtWx,M,"""TSuuf City""",AVDGA8854K,19-11-1977
LN39542,217252,6,active,2024-12-10,81,P000367,VhrioaUf,F,"""CCSdY City""",YJPLP4453A,07-12-1977
LN41176,93493,6,closed,2020-05-16,20,P000368,ySVcuLwy,F,"""ARDyW City""",BSEBQ5998B,21-08-2001
LN19113,137828,36,default,2022-12-01,77,P000369,svuDhiJI,M,"""QHHRQ City""",NVGMY9223Z,22-02-1991
LN94302,469705,6,default,2022-06-28,70,P000370,ZcmgxFSC,M,"""bbbIa City""",XLETX9791T,16-02-1973
LN59991,405528,6,active,2024-02-19,72,P000371,PnKyLGzw,F,"""ztCYQ City""",RJLYF6029P,28-09-2003
LN72278,374072,12,active,2023-06-01,74,P000372,ZUzyFeFX,F,"""bscOK City""",HILQD8751C,11-06-1974
LN66026,78484,12,closed,2024-04-05,16,P000373,lNucHMeM,F,"""bjioE City""",HDLUA2756O,21-09-1999
LN83447,462677,36,default,2024-11-22,16,P000374,ooANaKmb,F,"""MuJtD City""",BZZJQ6664X,07-08-2005
LN76885,465761,6,closed,2020-04-07,87,P000375,KlfYQhBh,F,"""eAZKv City""",QZZWQ5200J,13-09-1978
LN66819,11435,12,active,2024-12-01,85,P000376,XfacVZQl,M,"""ovzAn City""",PWIRV3192N,24-07-1999
LN39250,469637,36,default,2021-11-20,68,P000377,VlGFabZq,M,"""bjMuh City""",SEBVY8173I,03-05-1992
LN47488,79448,12,closed,2020-07-20,80,P000378,DCWVfhOG,M,"""ViJhZ City""",JHVBL4335B,02-04-1971
LN33589,122659,6,active,2020-11-12,38,P000379,NCfoAkni,F,"""GEfib City""",EINEY4416X,02-11-1973
LN65071,84125,24,closed,2022-11-28,70,P000380,NzNZcyVM,M,"""MNypu City""",HFCIR2148W,28-03-1983
LN38463,118616,6,default,2022-03-01,71,P000381,oEsKZEYl,M,"""fFlvW City""",DHPDA9402F,19-01-1979
LN30011,353204,6,default,2020-05-19,70,P000382,jebLzeNm,M,"""LGxyX City""",ZHEEW4969N,25-04-1971
LN64100,30772,24,closed,2020-02-25,83,P000383,wJPnmMfk,M,"""hWLvg City""",XFCKM6488G,20-04-1988
LN59992,433090,12,default,2021-09-25,14,P000384,nUZtsMPj,F,"""NuYaF City""",MZHJC7435C,20-06-1982
LN48462,352018,12,closed,2021-02-01,7,P000385,LuiJfRFe,M,"""FKOSa City""",FORNE5144P,08-07-1995
LN45009,35321,36,active,2023-03-04,24,P000386,npZCnlgP,F,"""RqHFV City""",GOMET4486W,12-01-1995
LN74631,455160,24,closed,2022-07-27,38,P000387,HTsnjelB,F,"""CHMnf City""",IDYSL8916S,25-08-1997
LN24184,47508,12,default,2022-03-28,86,P000388,wDttHJFO,F,"""FFEYm City""",ZAGNA5541J,25-02-1999
LN97583,63901,36,default,2024-03-27,50,P000389,IhuFmyyS,F,"""rSZGi City""",FEGKF1634N,21-07-1982
LN65948,153689,24,default,2020-08-07,41,P000390,iSWVNHFJ,M,"""cnFbG City""",AZVJM5577E,17-03-1990
LN75478,98944,12,default,2020-09-22,24,P000391,mzUKPZdF,M,"""ZWWGd City""",ERGLP3014S,13-06-1973
LN30612,129800,12,default,2022-12-04,26,P000392,oNBtHmIW,M,"""YIpwl City""",NYMHB2380K,16-08-1971
LN63272,124209,24,default,2021-11-01,5,P000393,WiVmaaMB,F,"""XqnEL City""",XJYOO1337M,15-11-2004
LN72145,492970,36,active,2020-04-19,53,P000394,zmxRDcFp,M,"""gDEwx City""",CNPQR2810H,01-12-1985
LN23429,445839,12,closed,2021-09-27,74,P000395,EqSIIBUk,M,"""mbHEZ City""",IYFXJ9438O,26-04-2000
LN62262,236046,6,active,2021-05-20,71,P000396,oSdznafl,F,"""aWwEm City""",HFKZW8092B,20-05-1997
LN54923,484877,24,closed,2021-10-11,2,P000397,AbzIJLCS,F,"""laDpI City""",ERRNE1028G,18-09-1978
LN27455,490826,12,closed,2023-06-28,19,P000398,xCRgXSoT,M,"""lOvCQ City""",BGWSA9323N,28-03-1998
LN90478,89218,24,active,2022-05-06,79,P000399,qqmKuGWi,M,"""GczLi City""",RFCRB1298K,06-01-2002
LN83060,277375,12,active,2024-08-16,74,P000400,vfQqzLfS,F,"""jpIhb City""",VEFBG3325X,10-10-1970
LN35128,162668,6,active,2021-12-21,90,P000401,dasiPOdH,M,"""HPesy City""",BEHBF7150S,01-04-1979
LN97086,330300,6,closed,2022-02-16,38,P000402,VXkswlMc,F,"""fORwh City""",PYVVJ8309V,09-11-2004
LN15178,187147,12,closed,2021-10-07,75,P000403,wPbIiPGd,F,"""sTDwd City""",LFYCL9121B,05-03-1995
LN94017,201908,6,closed,2021-10-10,1,P000404,VtwhSljy,M,"""YlerU City""",TZZXK9825M,06-04-1972
LN79779,390250,24,active,2021-11-11,57,P000405,JFdQZQKX,M,"""bJQta City""",XDYCD6582K,08-09-1977
LN89199,265675,6,default,2022-11-21,45,P000406,JEMJrKup,F,"""PZUTL City""",IBKRU6071H,12-09-1981
LN44568,380060,12,default,2023-05-06,36,P000407,AswzOxQQ,F,"""WiQix City""",XOKMY5887M,09-08-1990
LN76429,336833,12,closed,2023-02-15,74,P000408,cnzhbJnV,F,"""LsjGH City""",XUPWG3878V,06-05-1972
LN50576,65404,6,default,2020-08-06,42,P000409,RBYOAEIP,F,"""LFdfO City""",EQZFC4377A,26-02-1973
LN11937,133578,6,default,2022-01-18,11,P000410,dYdPuTif,F,"""VeGYn City""",QVXKG5138I,11-11-1977
LN25247,258725,24,default,2024-10-09,55,P000411,GwlrDbKq,M,"""uCcDs City""",WUWVZ1923Q,12-01-1985
LN46969,70457,6,default,2022-12-26,47,P000412,hgyBZfOU,M,"""ZTfnJ City""",KQUVM9698G,01-04-1983
LN30392,446341,6,closed,2020-11-02,77,P000413,GllmUBjd,M,"""qwoYg City""",YDTBD9287A,23-04-1995
LN43934,24343,12,closed,2023-08-19,43,P000414,oaNSLLjN,F,"""sxtjb City""",UYDVY3485B,18-10-1972
LN18203,72615,12,closed,2020-03-06,55,P000415,iGytJDqO,F,"""Ojqav City""",PXUJU6533A,09-08-1976
LN94723,66453,36,default,2022-03-25,35,P000416,rHapXWHo,F,"""QmpKt City""",TTFCE8356F,20-03-1997
LN76335,339670,24,default,2024-07-15,35,P000417,nNdhzXMy,F,"""gxDcU City""",BXAVF3661T,17-09-1976
LN98810,292788,36,default,2023-01-07,90,P000418,suCWHffe,M,"""qIKSI City""",KKWYK3155Q,19-05-1977
LN90156,214951,36,default,2024-05-09,29,P000419,SBIQzHpW,F,"""MREmj City""",LHGFN7054X,07-06-1975
LN68950,308897,6,default,2021-11-17,70,P000420,zqEtUWEv,M,"""TnKXk City""",EVGHJ1137P,22-03-1992
LN90697,405985,12,default,2022-11-21,16,P000421,EUNqiMYA,M,"""XMKGp City""",UMUXH5578N,28-01-1995
LN13540,191811,12,active,2020-03-12,17,P000422,QoWIgARb,F,"""SpJGP City""",RXCZJ5590Q,06-06-1977
LN13551,190053,6,closed,2024-07-08,76,P000423,DLnIDucL,F,"""UpVwI City""",UFVCX1010Z,16-05-1994
LN84376,490256,6,active,2024-05-08,58,P000424,SHCNnoPc,M,"""ozrox City""",UGTTS7462J,11-01-1970
LN36475,218876,12,active,2024-04-11,9,P000425,XVMGOvGE,F,"""oAlVy City""",QQXRV6199C,11-07-1975
LN28301,241805,36,closed,2023-04-17,45,P000426,aeMTUbWQ,M,"""Zcffw City""",GJZMY8491P,19-09-2004
LN40995,474282,24,closed,2023-05-13,59,P000427,rqjStpNz,M,"""ORDyg City""",HFVAP4798A,01-09-2002
LN26352,460171,24,active,2020-02-28,85,P000428,OGzQSMHn,F,"""pPsan City""",KEVHN7679R,04-02-2005
LN61358,177015,24,default,2024-07-25,18,P000429,yrpoemUR,M,"""krXAP City""",YCWBL9179A,14-08-2005
LN77962,285003,12,closed,2024-03-12,41,P000430,daNoBKzw,F,"""zzjuU City""",RBORP7783D,08-10-1972
LN32501,97228,12,active,2020-09-28,22,P000431,aZQVjoKw,M,"""CtHSj City""",JUBGW6082O,03-06-2000
LN10890,41165,24,closed,2020-05-08,67,P000432,XmYjWElW,M,"""WrYVa City""",CRWXL7698O,04-12-1974
LN41014,87785,6,default,2022-01-12,11,P000433,WRZWtwBH,M,"""GNcZx City""",YXVZI7141R,23-03-1984
LN91493,196096,12,active,2022-08-16,8,P000434,zCAAfUlQ,F,"""OPrSv City""",EACWT6826V,01-02-1978
LN95484,323522,36,active,2024-11-26,51,P000435,usHjhiwj,M,"""AfJrs City""",LIVBH1753K,12-01-1971
LN91304,97676,12,default,2021-01-12,51,P000436,ZgCJZAAI,M,"""ENboH City""",GOPEZ8081J,13-12-1988
LN64465,489730,12,default,2022-12-16,66,P000437,eRhndswP,M,"""iJSWg City""",PCRQW7781N,03-05-1999
LN14436,489484,24,default,2020-01-13,74,P000438,PecDlZeA,M,"""Vwtst City""",MLFDM3835R,21-11-1972
LN77426,153869,12,closed,2024-05-02,38,P000439,YJOuiETf,M,"""CNdKD City""",QHZDI6261S,28-04-1986
LN79602,391042,12,active,2020-02-21,16,P000440,iMlALjzG,F,"""qcoqZ City""",JMHQP7183J,04-02-1997
LN65441,153458,24,closed,2024-09-14,33,P000441,pwQoEdUF,M,"""FGLal City""",BOEYL7078U,14-02-1998
LN56154,245724,36,closed,2021-01-05,25,P000442,MNmCpGYj,M,"""oqosI City""",WXVQW7244D,02-10-1979
LN19100,215373,6,default,2021-11-15,9,P000443,YYqTIJTV,F,"""DNVpO City""",TTJRD2737G,07-05-2005
LN15863,390158,6,default,2020-04-05,81,P000444,DjFNnJYF,M,"""GXJjr City""",CBCFK9865C,02-04-2004
LN74163,259925,6,default,2020-10-05,88,P000445,UQJszMzQ,F,"""VXZcx City""",XFVME4079D,23-02-1982
LN46224,216000,24,default,2021-11-28,88,P000446,MlrsvAgY,M,"""VHFDG City""",OSLPB8912K,10-08-1997
LN47711,146295,24,default,2022-11-02,49,P000447,YunNtbjQ,M,"""GFFYK City""",TGAPS8639L,16-05-1985
LN15021,191950,6,closed,2024-11-24,84,P000448,rBaHaqIb,F,"""sqStl City""",MLTCU3800C,22-11-1981
LN65103,388483,36,default,2022-04-17,36,P000449,XjJboLdo,M,"""COVmQ City""",VGSMD9087E,17-10-1984
LN46651,210508,12,default,2023-01-09,77,P000450,MvQwrvxE,F,"""grUAS City""",JWIIE1657S,05-07-1988
